,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total_Usage_Time,Entertainment_Index,Spend_Ratio,Age_Group,Usage per App,Data Usage per Hour,Call Duration per Day (hrs)
5481,30,Male,Mumbai,Google Pixel,Android,9.2,31.0,121.8,177,2.2,2020,1.8,4.5,525,Work,17.7,2.8333333333333335,3.840304182509506,Young Adult,0.0519774011299435,0.11231884057971014,2.03
5482,42,Other,Ahmedabad,Google Pixel,iOS,2.0,41.9,50.3,103,0.8,6403,7.0,2.2,1732,Social Media,12.0,3.3333333333333335,3.6947489901904214,Adult,0.019417475728155338,0.6983333333333334,0.8383333333333333
5483,56,Male,Chennai,Xiaomi,iOS,1.3,5.7,145.2,27,3.0,9167,7.2,1.4,755,Gaming,12.9,3.8666666666666667,12.125661375661375,Middle Aged,0.04814814814814815,0.14615384615384616,2.42
5484,52,Other,Hyderabad,Samsung,Android,2.4,26.3,121.2,83,1.1,6235,6.0,0.7,151,Entertainment,10.2,2.6,41.01973684210526,Middle Aged,0.028915662650602407,0.3652777777777778,2.02
5485,48,Male,Mumbai,Oppo,iOS,8.5,13.5,298.7,135,4.5,2149,6.5,4.5,439,Education,24.0,5.166666666666667,4.884090909090909,Middle Aged,0.06296296296296296,0.052941176470588235,4.9783333333333335
5486,36,Female,Hyderabad,Apple,Android,1.5,26.4,38.3,172,3.7,8616,6.7,1.6,505,Education,13.5,4.0,17.027667984189723,Adult,0.00872093023255814,0.5866666666666667,0.6383333333333333
5487,59,Other,Jaipur,Samsung,iOS,6.4,33.6,11.7,125,3.8,114,7.0,1.3,1447,Gaming,18.5,4.033333333333334,0.0787292817679558,Middle Aged,0.0512,0.17500000000000002,0.19499999999999998
5488,16,Female,Mumbai,Vivo,Android,11.1,14.8,291.8,23,3.8,811,7.9,3.8,595,Gaming,26.599999999999998,5.166666666666667,1.360738255033557,Teen,0.4826086956521739,0.044444444444444446,4.863333333333333
5489,38,Female,Chennai,Realme,iOS,2.1,39.1,45.8,190,5.0,5259,2.3,4.1,1650,Education,13.499999999999998,3.7999999999999994,3.1853422168382797,Adult,0.01105263157894737,0.6206349206349207,0.7633333333333333
5490,60,Other,Delhi,Vivo,iOS,4.1,7.7,181.5,27,0.7,4109,6.3,4.6,1046,Entertainment,15.7,3.866666666666666,3.924546322827125,Middle Aged,0.15185185185185185,0.06260162601626017,3.025
5491,50,Male,Hyderabad,Motorola,Android,8.9,8.3,111.5,130,2.9,5242,4.6,2.2,974,Gaming,18.599999999999998,3.233333333333333,5.3764102564102565,Middle Aged,0.06846153846153846,0.03108614232209738,1.8583333333333334
5492,21,Other,Chennai,Apple,iOS,9.4,7.2,22.3,166,3.3,885,4.3,3.6,1524,Work,20.6,3.733333333333333,0.580327868852459,Young Adult,0.056626506024096385,0.025531914893617023,0.3716666666666667
5493,39,Other,Bangalore,Google Pixel,iOS,9.0,38.9,299.6,175,5.7,5099,6.8,3.7,327,Education,25.2,5.3999999999999995,15.545731707317072,Adult,0.05142857142857143,0.14407407407407408,4.993333333333334
5494,41,Male,Hyderabad,Samsung,iOS,2.0,46.0,253.3,115,2.7,4231,5.2,4.7,1209,Social Media,14.600000000000001,4.2,3.496694214876033,Adult,0.017391304347826087,0.7666666666666667,4.221666666666667
5495,42,Female,Kolkata,Oppo,iOS,8.6,48.5,283.4,40,5.0,2037,1.7,2.7,1623,Entertainment,18.0,3.1333333333333333,1.2543103448275863,Adult,0.215,0.187984496124031,4.723333333333333
5496,39,Other,Delhi,OnePlus,iOS,11.0,29.3,92.4,66,3.7,1394,4.7,3.5,1742,Social Media,22.9,3.9666666666666663,0.7997705106138842,Adult,0.16666666666666666,0.08878787878787879,1.54
5497,59,Male,Pune,Samsung,iOS,8.4,47.5,192.4,176,2.1,9851,3.6,3.0,1716,Gaming,17.1,2.9,5.73733255678509,Middle Aged,0.04772727272727273,0.1884920634920635,3.2066666666666666
5498,46,Male,Jaipur,Samsung,Android,10.8,27.3,31.0,174,4.9,4156,1.2,4.8,1947,Education,21.700000000000003,3.6333333333333333,2.13347022587269,Middle Aged,0.062068965517241385,0.08425925925925926,0.5166666666666667
5499,43,Male,Hyderabad,Google Pixel,iOS,6.7,37.4,14.3,180,3.3,7593,5.1,4.4,1661,Entertainment,19.5,4.266666666666667,4.568592057761733,Adult,0.037222222222222226,0.18606965174129353,0.23833333333333334
5500,28,Female,Ahmedabad,Realme,iOS,8.0,43.4,101.7,18,2.8,2239,4.4,1.7,186,Entertainment,16.900000000000002,2.966666666666667,11.973262032085561,Young Adult,0.4444444444444444,0.18083333333333332,1.695
5501,55,Male,Pune,Vivo,Android,1.7,18.7,50.7,136,5.4,4223,5.6,3.6,921,Work,16.3,4.866666666666666,4.580260303687636,Middle Aged,0.012499999999999999,0.36666666666666664,0.8450000000000001
5502,38,Male,Delhi,OnePlus,iOS,2.1,17.3,164.0,160,1.7,7472,6.6,2.6,905,Entertainment,12.999999999999998,3.633333333333333,8.247240618101545,Adult,0.013125000000000001,0.2746031746031746,2.7333333333333334
5503,56,Other,Chennai,Xiaomi,Android,3.9,33.5,129.8,43,1.8,6400,3.6,0.5,1291,Gaming,9.8,1.9666666666666666,4.953560371517028,Middle Aged,0.09069767441860464,0.2863247863247863,2.1633333333333336
5504,29,Other,Pune,Samsung,Android,3.8,42.0,79.0,48,1.5,1086,1.3,4.6,1313,Gaming,11.2,2.4666666666666663,0.8264840182648402,Young Adult,0.07916666666666666,0.3684210526315789,1.3166666666666667
5505,40,Male,Kolkata,Xiaomi,iOS,9.0,1.9,280.5,194,2.8,8887,5.1,1.5,148,Education,18.4,3.133333333333333,59.644295302013425,Adult,0.04639175257731959,0.007037037037037037,4.675
5506,29,Other,Chennai,Vivo,iOS,1.3,11.9,56.2,94,0.9,1469,5.6,1.2,303,Work,9.0,2.566666666666667,4.832236842105263,Young Adult,0.013829787234042554,0.30512820512820515,0.9366666666666668
5507,46,Female,Hyderabad,Nokia,Android,9.7,15.8,63.1,187,5.3,1361,3.9,4.7,1502,Entertainment,23.599999999999998,4.633333333333333,0.9055222887558216,Middle Aged,0.05187165775401069,0.05429553264604811,1.0516666666666667
5508,54,Female,Pune,Nokia,iOS,4.6,5.5,179.6,189,0.9,3790,5.7,2.8,1812,Gaming,14.0,3.1333333333333333,2.090457804743519,Middle Aged,0.024338624338624337,0.03985507246376811,2.993333333333333
5509,48,Male,Chennai,Realme,Android,11.4,2.0,229.3,107,1.2,6537,5.5,0.6,434,Social Media,18.700000000000003,2.433333333333333,15.027586206896551,Middle Aged,0.10654205607476636,0.005847953216374269,3.8216666666666668
5510,42,Female,Lucknow,Realme,Android,3.4,30.4,21.1,50,4.8,572,7.7,0.0,1171,Work,15.899999999999999,4.166666666666667,0.4880546075085324,Adult,0.068,0.2980392156862745,0.3516666666666667
5511,48,Other,Bangalore,Samsung,iOS,5.8,42.2,145.6,168,0.8,9346,0.8,4.3,803,Entertainment,11.7,1.9666666666666666,11.624378109452737,Middle Aged,0.034523809523809526,0.2425287356321839,2.4266666666666667
5512,24,Male,Bangalore,Xiaomi,Android,11.3,30.3,190.0,171,5.1,9804,2.8,0.1,315,Work,19.3,2.6666666666666665,31.025316455696203,Young Adult,0.06608187134502924,0.08938053097345133,3.1666666666666665
5513,43,Other,Lucknow,Oppo,Android,2.8,23.8,285.5,88,4.7,5730,2.3,2.7,995,Gaming,12.5,3.233333333333333,5.753012048192771,Adult,0.031818181818181815,0.2833333333333333,4.758333333333334
5514,34,Male,Delhi,OnePlus,iOS,1.8,5.2,238.3,18,5.7,8794,4.8,0.4,391,Education,12.700000000000001,3.6333333333333333,22.433673469387756,Adult,0.1,0.0962962962962963,3.9716666666666667
5515,42,Female,Kolkata,OnePlus,Android,4.8,27.4,68.3,186,2.8,1627,2.4,3.6,519,Work,13.6,2.9333333333333336,3.128846153846154,Adult,0.025806451612903226,0.19027777777777777,1.1383333333333332
5516,31,Other,Bangalore,Nokia,Android,1.1,31.5,294.3,49,0.9,697,6.8,5.0,1635,Social Media,13.8,4.233333333333333,0.42603911980440096,Adult,0.022448979591836737,0.9545454545454546,4.905
5517,46,Female,Bangalore,Samsung,iOS,11.4,41.9,147.3,87,3.9,497,2.3,4.9,1531,Education,22.5,3.6999999999999997,0.3244125326370757,Middle Aged,0.1310344827586207,0.12251461988304094,2.455
5518,55,Male,Lucknow,Realme,iOS,1.3,4.5,147.2,148,4.1,2011,6.5,2.6,104,Education,14.499999999999998,4.3999999999999995,19.152380952380952,Middle Aged,0.008783783783783784,0.11538461538461539,2.453333333333333
5519,47,Male,Jaipur,Vivo,iOS,11.6,23.4,54.8,180,2.1,2452,2.7,3.3,1184,Work,19.7,2.6999999999999997,2.069198312236287,Middle Aged,0.06444444444444444,0.06724137931034482,0.9133333333333333
5520,33,Other,Jaipur,Google Pixel,iOS,6.0,10.1,239.0,14,3.0,9921,1.9,3.0,1303,Entertainment,13.9,2.6333333333333333,7.608128834355829,Adult,0.42857142857142855,0.05611111111111111,3.9833333333333334
5521,44,Male,Delhi,Motorola,iOS,3.7,29.3,278.2,139,5.9,6677,3.2,0.7,754,Entertainment,13.5,3.266666666666667,8.843708609271523,Adult,0.026618705035971225,0.263963963963964,4.636666666666667
5522,20,Female,Chennai,Xiaomi,iOS,11.8,3.6,81.0,135,0.5,8148,1.1,0.8,456,Work,14.200000000000001,0.8000000000000002,17.829321663019694,Young Adult,0.0874074074074074,0.01016949152542373,1.35
5523,40,Other,Chennai,Apple,iOS,8.8,31.3,167.8,84,1.1,5245,0.8,0.5,1266,Work,11.200000000000001,0.8000000000000002,4.139700078926598,Adult,0.10476190476190476,0.11856060606060606,2.796666666666667
5524,55,Male,Jaipur,Realme,iOS,1.6,11.0,239.5,39,1.6,4332,3.0,2.2,294,Entertainment,8.4,2.266666666666667,14.684745762711865,Middle Aged,0.041025641025641026,0.22916666666666666,3.9916666666666667
5525,18,Female,Ahmedabad,Realme,iOS,2.4,2.1,207.9,87,2.2,4916,1.5,3.5,1090,Social Media,9.6,2.4,4.505957836846929,Teen,0.027586206896551724,0.029166666666666667,3.4650000000000003
5526,53,Other,Bangalore,Realme,Android,1.4,18.0,231.7,69,2.4,8588,7.0,0.6,1575,Education,11.4,3.3333333333333335,5.449238578680203,Middle Aged,0.020289855072463767,0.42857142857142855,3.8616666666666664
5527,45,Other,Kolkata,Motorola,Android,9.8,37.8,237.8,159,2.5,1222,7.0,4.8,152,Education,24.1,4.766666666666667,7.9869281045751634,Adult,0.06163522012578617,0.12857142857142856,3.9633333333333334
5528,40,Female,Jaipur,Xiaomi,iOS,9.3,39.9,24.0,137,1.5,2827,3.5,1.3,404,Entertainment,15.600000000000001,2.1,6.980246913580247,Adult,0.06788321167883213,0.14301075268817204,0.4
5529,36,Other,Ahmedabad,Apple,Android,11.8,3.3,139.1,152,3.0,891,1.4,1.5,155,Social Media,17.7,1.9666666666666668,5.711538461538462,Adult,0.07763157894736843,0.009322033898305083,2.3183333333333334
5530,19,Other,Chennai,Apple,iOS,7.1,35.2,229.2,34,5.9,842,6.3,3.1,212,Social Media,22.400000000000002,5.1000000000000005,3.9530516431924885,Young Adult,0.20882352941176469,0.16525821596244133,3.82
5531,46,Male,Bangalore,OnePlus,Android,3.9,3.5,57.5,35,3.6,7813,5.1,1.8,1700,Gaming,14.4,3.5,4.593180482069371,Middle Aged,0.11142857142857143,0.029914529914529916,0.9583333333333334
5532,35,Male,Jaipur,Motorola,Android,10.6,10.0,241.2,83,0.8,3498,3.5,0.8,1620,Education,15.700000000000001,1.7,2.1579272054287477,Adult,0.12771084337349398,0.031446540880503145,4.02
5533,50,Male,Chennai,Xiaomi,Android,5.4,13.4,169.5,163,2.1,8738,6.9,0.6,100,Work,15.0,3.1999999999999997,86.51485148514851,Middle Aged,0.033128834355828224,0.08271604938271605,2.825
5534,46,Other,Delhi,Vivo,Android,1.7,44.9,104.5,111,4.8,5048,5.8,0.1,1156,Gaming,12.4,3.5666666666666664,4.363007778738115,Middle Aged,0.015315315315315315,0.8803921568627451,1.7416666666666667
5535,43,Other,Bangalore,Oppo,Android,8.6,3.3,149.4,136,1.7,8138,7.7,1.8,742,Social Media,19.8,3.733333333333333,10.952893674293405,Adult,0.06323529411764706,0.012790697674418604,2.49
5536,51,Female,Hyderabad,Xiaomi,Android,1.4,40.3,132.9,140,4.7,5619,2.0,3.5,854,Work,11.6,3.4,6.571929824561403,Middle Aged,0.01,0.9595238095238094,2.2150000000000003
5537,21,Other,Delhi,Motorola,Android,9.5,19.1,109.8,128,1.9,3525,2.9,1.3,621,Gaming,15.600000000000001,2.033333333333333,5.667202572347267,Young Adult,0.07421875,0.06701754385964913,1.8299999999999998
5538,16,Male,Bangalore,Apple,iOS,7.7,9.6,27.4,45,3.5,9033,7.6,0.0,1689,Work,18.799999999999997,3.6999999999999997,5.344970414201184,Teen,0.1711111111111111,0.04155844155844156,0.45666666666666667
5539,15,Male,Mumbai,OnePlus,Android,7.4,3.2,82.0,144,2.7,669,5.6,2.3,1875,Entertainment,18.0,3.533333333333333,0.35660980810234544,Teen,0.051388888888888894,0.014414414414414415,1.3666666666666667
5540,47,Male,Kolkata,Xiaomi,Android,7.5,35.1,24.0,163,4.6,9680,3.7,3.9,1261,Entertainment,19.7,4.066666666666666,7.670364500792393,Middle Aged,0.046012269938650305,0.156,0.4
5541,39,Female,Ahmedabad,Samsung,Android,6.7,16.7,161.0,41,3.7,5537,6.1,1.7,1399,Education,18.2,3.8333333333333335,3.955,Adult,0.16341463414634147,0.08308457711442786,2.683333333333333
5542,53,Other,Ahmedabad,Motorola,Android,2.2,17.5,216.0,132,3.9,1093,6.0,4.8,490,Work,16.9,4.9,2.2260692464358454,Middle Aged,0.016666666666666666,0.26515151515151514,3.6
5543,36,Other,Mumbai,Google Pixel,iOS,7.1,8.1,65.5,168,2.1,7819,6.8,3.8,393,Gaming,19.8,4.233333333333333,19.84517766497462,Adult,0.04226190476190476,0.038028169014084505,1.0916666666666666
5544,20,Female,Kolkata,Motorola,Android,8.9,25.2,40.5,159,1.1,9978,3.5,4.6,965,Entertainment,18.1,3.0666666666666664,10.329192546583851,Young Adult,0.0559748427672956,0.0943820224719101,0.675
5545,18,Female,Bangalore,Xiaomi,iOS,4.9,15.8,174.3,110,2.2,1752,2.1,3.9,530,Entertainment,13.100000000000001,2.733333333333333,3.2994350282485874,Teen,0.04454545454545455,0.10748299319727891,2.9050000000000002
5546,40,Other,Kolkata,Realme,Android,6.7,31.7,23.2,180,2.0,2061,4.3,1.5,1605,Education,14.5,2.6,1.2833125778331258,Adult,0.037222222222222226,0.15771144278606966,0.38666666666666666
5547,34,Male,Bangalore,OnePlus,Android,4.5,16.0,274.7,83,4.2,2205,4.9,2.1,1200,Entertainment,15.7,3.733333333333333,1.835970024979184,Adult,0.05421686746987952,0.11851851851851852,4.578333333333333
5548,22,Female,Pune,Oppo,Android,2.3,18.6,274.9,198,2.7,7143,3.7,4.9,1135,Gaming,13.6,3.766666666666667,6.287852112676056,Young Adult,0.011616161616161615,0.26956521739130435,4.581666666666666
5549,47,Female,Chennai,Nokia,Android,1.8,7.9,247.1,117,5.5,2687,7.4,3.8,513,Gaming,18.5,5.566666666666666,5.227626459143969,Middle Aged,0.015384615384615385,0.1462962962962963,4.118333333333333
5550,50,Other,Pune,Oppo,iOS,7.7,4.0,292.1,54,4.9,8180,5.2,4.1,193,Work,21.9,4.733333333333333,42.16494845360825,Middle Aged,0.1425925925925926,0.017316017316017316,4.868333333333334
5551,41,Male,Pune,Apple,Android,7.9,46.3,121.5,164,3.9,2579,6.6,1.6,522,Work,20.0,4.033333333333333,4.9311663479923515,Adult,0.048170731707317074,0.19535864978902953,2.025
5552,20,Female,Chennai,Samsung,Android,6.1,29.1,173.4,22,3.3,1024,6.1,1.9,663,Entertainment,17.4,3.766666666666667,1.5421686746987953,Young Adult,0.2772727272727273,0.15901639344262297,2.89
5553,43,Male,Jaipur,Vivo,Android,8.6,46.6,227.0,56,5.4,8317,0.8,1.9,1509,Social Media,16.7,2.7000000000000006,5.50794701986755,Adult,0.15357142857142855,0.1806201550387597,3.783333333333333
5554,15,Other,Ahmedabad,Vivo,Android,6.7,8.5,93.4,166,4.0,463,7.6,3.8,699,Gaming,22.099999999999998,5.133333333333333,0.6614285714285715,Teen,0.040361445783132534,0.04228855721393035,1.5566666666666669
5555,48,Male,Jaipur,OnePlus,Android,1.3,14.2,137.8,179,2.5,2285,2.8,4.4,523,Social Media,11.0,3.233333333333333,4.3606870229007635,Middle Aged,0.007262569832402235,0.3641025641025641,2.296666666666667
5556,39,Other,Pune,Xiaomi,Android,8.0,15.8,62.8,98,3.2,7736,6.1,4.0,1970,Gaming,21.299999999999997,4.433333333333334,3.9249112125824452,Adult,0.08163265306122448,0.06583333333333334,1.0466666666666666
5557,35,Other,Hyderabad,OnePlus,iOS,7.9,4.7,207.5,25,1.4,2267,5.6,4.4,1380,Work,19.3,3.8000000000000003,1.6415640839971035,Adult,0.316,0.019831223628691982,3.4583333333333335
5558,54,Female,Bangalore,Google Pixel,iOS,1.3,48.6,261.9,123,2.2,8522,1.5,3.1,218,Education,8.1,2.2666666666666666,38.91324200913242,Middle Aged,0.01056910569105691,1.2461538461538462,4.364999999999999
5559,18,Female,Hyderabad,Oppo,iOS,5.4,31.1,16.3,191,2.0,4599,5.1,4.3,707,Gaming,16.8,3.7999999999999994,6.495762711864407,Teen,0.028272251308900525,0.19197530864197532,0.27166666666666667
5560,50,Female,Jaipur,Oppo,Android,6.5,24.0,55.9,79,4.0,5982,5.1,2.8,593,Work,18.4,3.9666666666666663,10.070707070707071,Middle Aged,0.08227848101265822,0.12307692307692308,0.9316666666666666
5561,49,Male,Mumbai,OnePlus,iOS,12.0,25.8,74.4,108,4.8,9255,5.0,1.9,788,Social Media,23.7,3.9,11.730038022813687,Middle Aged,0.1111111111111111,0.07166666666666667,1.24
5562,46,Female,Jaipur,Motorola,Android,4.9,22.9,270.6,166,1.8,5336,6.9,1.4,858,Entertainment,15.000000000000002,3.366666666666667,6.211874272409779,Middle Aged,0.02951807228915663,0.15578231292517006,4.510000000000001
5563,43,Male,Bangalore,Vivo,iOS,10.9,23.2,143.3,130,5.1,2078,2.0,3.7,573,Education,21.7,3.6,3.6202090592334493,Adult,0.08384615384615385,0.0709480122324159,2.3883333333333336
5564,16,Female,Delhi,Nokia,iOS,10.8,16.3,64.7,195,2.7,5220,0.7,0.9,1305,Social Media,15.1,1.4333333333333336,3.996937212863706,Teen,0.055384615384615386,0.05030864197530865,1.0783333333333334
5565,31,Male,Ahmedabad,Apple,Android,4.5,35.3,287.6,124,2.9,5171,4.3,1.7,1838,Gaming,13.399999999999999,2.966666666666667,2.8118542686242525,Adult,0.036290322580645164,0.2614814814814815,4.793333333333334
5566,42,Other,Kolkata,Google Pixel,iOS,2.9,28.3,284.4,24,3.3,6770,6.5,2.8,1129,Social Media,15.5,4.2,5.991150442477876,Adult,0.12083333333333333,0.3252873563218391,4.739999999999999
5567,22,Male,Hyderabad,Apple,Android,5.3,26.1,162.6,118,2.9,2846,2.4,1.7,1762,Gaming,12.299999999999999,2.3333333333333335,1.6142938173567782,Young Adult,0.044915254237288135,0.16415094339622643,2.71
5568,55,Male,Kolkata,OnePlus,Android,12.0,25.2,170.1,102,5.1,629,2.1,0.3,1471,Education,19.500000000000004,2.5,0.4273097826086957,Middle Aged,0.11764705882352941,0.06999999999999999,2.835
5569,54,Male,Kolkata,OnePlus,Android,2.3,46.2,87.8,71,2.4,4777,6.1,0.2,1142,Work,10.999999999999998,2.9,4.179352580927384,Middle Aged,0.0323943661971831,0.6695652173913044,1.4633333333333334
5570,47,Male,Delhi,Motorola,Android,9.0,20.3,226.6,175,1.5,6640,2.8,2.9,144,Work,16.2,2.4,45.793103448275865,Middle Aged,0.05142857142857143,0.07518518518518519,3.7766666666666664
5571,27,Female,Pune,OnePlus,Android,9.1,7.5,232.4,154,5.8,9266,1.9,0.1,1482,Entertainment,16.9,2.6,6.248145650708024,Young Adult,0.05909090909090909,0.027472527472527472,3.8733333333333335
5572,17,Other,Hyderabad,Xiaomi,iOS,3.6,24.2,271.3,35,1.6,5846,2.5,0.9,1638,Work,8.6,1.6666666666666667,3.566809029896278,Teen,0.10285714285714286,0.22407407407407406,4.5216666666666665
5573,24,Female,Ahmedabad,OnePlus,Android,7.3,20.8,20.8,60,1.5,9406,3.1,4.9,1773,Education,16.8,3.1666666666666665,5.302142051860203,Young Adult,0.12166666666666666,0.09497716894977169,0.3466666666666667
5574,18,Other,Ahmedabad,OnePlus,iOS,2.0,20.5,26.5,187,4.4,816,1.6,2.6,1567,Gaming,10.6,2.866666666666667,0.5204081632653061,Teen,0.0106951871657754,0.3416666666666667,0.44166666666666665
5575,23,Male,Mumbai,Vivo,iOS,5.6,32.1,122.9,91,2.1,3942,5.4,0.2,1616,Entertainment,13.299999999999999,2.566666666666667,2.437847866419295,Young Adult,0.061538461538461535,0.1910714285714286,2.0483333333333333
5576,54,Male,Chennai,Vivo,iOS,3.5,32.5,147.2,50,5.1,2256,7.1,3.1,1787,Gaming,18.8,5.1,1.261744966442953,Middle Aged,0.07,0.30952380952380953,2.453333333333333
5577,55,Male,Chennai,OnePlus,Android,5.7,1.9,148.7,60,2.8,7777,4.7,4.7,1999,Social Media,17.9,4.066666666666666,3.8885,Middle Aged,0.095,0.01111111111111111,2.478333333333333
5578,35,Male,Pune,Xiaomi,iOS,4.0,31.8,108.4,55,4.8,483,5.6,5.0,1238,Work,19.4,5.133333333333333,0.3898305084745763,Adult,0.07272727272727272,0.265,1.8066666666666669
5579,52,Female,Mumbai,OnePlus,Android,11.1,16.6,21.3,133,1.0,305,6.8,0.2,417,Gaming,19.099999999999998,2.6666666666666665,0.7296650717703349,Middle Aged,0.08345864661654136,0.04984984984984985,0.35500000000000004
5580,60,Female,Kolkata,Nokia,iOS,5.4,14.4,162.0,100,4.2,8323,3.8,4.4,1983,Work,17.800000000000004,4.133333333333333,4.195060483870968,Middle Aged,0.054000000000000006,0.08888888888888889,2.7
5581,20,Female,Delhi,Vivo,Android,5.5,15.2,6.7,90,2.3,3745,2.3,4.4,1981,Work,14.5,3.0,1.889505549949546,Young Adult,0.06111111111111111,0.09212121212121212,0.11166666666666666
5582,39,Male,Delhi,Vivo,Android,1.9,30.7,182.4,152,1.3,322,0.9,1.2,390,Social Media,5.300000000000001,1.1333333333333335,0.8235294117647058,Adult,0.012499999999999999,0.5385964912280702,3.04
5583,30,Other,Pune,OnePlus,Android,8.5,49.7,297.2,72,3.8,8558,3.7,1.5,1792,Work,17.5,3.0,4.773006134969325,Young Adult,0.11805555555555555,0.19490196078431374,4.953333333333333
5584,19,Other,Bangalore,Xiaomi,iOS,1.2,43.3,252.3,35,3.1,8985,4.5,0.1,937,Work,8.9,2.5666666666666664,9.578891257995735,Young Adult,0.03428571428571429,1.2027777777777777,4.205
5585,42,Male,Chennai,Xiaomi,iOS,6.5,33.3,150.4,80,2.3,1205,3.3,3.8,1526,Gaming,15.900000000000002,3.133333333333333,0.7891290111329404,Adult,0.08125,0.17076923076923076,2.506666666666667
5586,36,Male,Hyderabad,OnePlus,Android,4.5,15.8,6.2,82,3.7,3437,2.8,2.9,1311,Entertainment,13.9,3.133333333333333,2.6196646341463414,Adult,0.054878048780487805,0.11703703703703704,0.10333333333333333
5587,43,Other,Pune,OnePlus,iOS,1.5,45.0,118.8,45,0.8,2606,3.8,5.0,532,Work,11.1,3.2000000000000006,4.889305816135084,Adult,0.03333333333333333,1.0,1.98
5588,45,Other,Mumbai,Nokia,iOS,4.0,36.4,244.2,50,5.5,6710,2.7,1.0,306,Education,13.2,3.0666666666666664,21.85667752442997,Adult,0.08,0.30333333333333334,4.069999999999999
5589,18,Other,Mumbai,Google Pixel,iOS,4.0,43.9,261.4,75,2.8,7233,1.2,1.8,528,Entertainment,9.8,1.9333333333333333,13.67296786389414,Teen,0.05333333333333334,0.36583333333333334,4.3566666666666665
5590,38,Female,Jaipur,Vivo,iOS,7.7,41.7,159.3,103,4.5,8189,7.2,3.0,1062,Education,22.4,4.8999999999999995,7.703668861712136,Adult,0.07475728155339806,0.18051948051948052,2.6550000000000002
5591,54,Female,Lucknow,Apple,iOS,5.0,7.8,47.4,16,5.5,8943,0.9,1.4,484,Gaming,12.8,2.6,18.439175257731957,Middle Aged,0.3125,0.052,0.7899999999999999
